    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
      4638     -3.71000000e-01     -2.88143768e-01     -1.02605051e-01     -6.97666767e-02                         -1.15772041e-01    
      4639     -2.33800000e+00     -2.26098232e+00      7.82744181e-01     -1.63090364e+00                         -1.41282286e+00    
      4640     -2.57000000e-01     -2.97941939e-01     -4.09528338e-01     -3.60151576e-01                          4.71737974e-01    
      4641     -4.87000000e-01     -5.13139302e-01     -2.12786153e-01     -3.68138260e-01                          6.77851109e-02    
      4642     -1.03700000e+00     -9.23040589e-01     -1.68088411e-01     -2.12232179e-01                         -5.42719999e-01    
      4643     -1.82800000e+00     -1.78280423e+00     -3.41174343e-01     -4.27641659e-01                         -1.01398823e+00    
      4644      2.50000000e-01      5.40635590e-02     -1.67923916e-01     -1.77945939e-01                          3.99933414e-01    
      4645     -5.49000000e-01     -9.91042264e-01     -3.44763293e-01     -4.20342338e-01                         -2.25936633e-01    
      4646     -7.85000000e-01     -9.15373188e-01     -8.97770334e-03     -8.69618570e-01                         -3.67769153e-02    
      4647      2.00000000e-03      2.62004508e+00      7.81954416e+00     -3.83263035e+00                         -1.36686872e+00    
      4648     -8.90000000e-02     -6.85752962e-02      0.00000000e+00     -8.17865901e-03                         -6.03966372e-02    
      4649     -6.68000000e-01     -4.44072801e-01     -8.96953374e-02     -5.28012242e-01                          1.73634779e-01    
      4650      1.30000000e-02      1.38520738e-03      0.00000000e+00     -4.12814808e-03                          5.51335546e-03    
      4651     -4.28000000e-01     -2.18139785e-01      3.57846491e-02     -5.53731702e-02                         -1.98551264e-01    
      4652     -1.94900000e+00     -2.20616966e+00      2.86754842e-02     -1.02919282e+00                         -1.20565232e+00    
      4653     -2.19000000e-01     -2.21428122e-01     -4.28775419e-02     -1.91113879e-01                          1.25632988e-02    
      4654      5.90000000e-01      4.95965301e-01      2.13106285e+00     -1.91316912e+00                          2.78071565e-01    
      4655      3.31000000e-01      4.57313581e-01      1.85750073e+00     -1.95692061e+00                          5.56733460e-01    
      4656     -6.20000000e-02     -5.01574048e-02     -1.86524665e-02     -3.67979690e-02                          5.29303072e-03    
      4657     -5.40000000e-02     -1.14383112e-01     -6.87914386e-02     -2.42656141e-02                         -2.13260594e-02    
      4658      3.70000000e-02      3.21472401e-02      0.00000000e+00     -9.49880273e-03                          4.16460428e-02    
      4659      2.07000000e-01      1.00272241e-02      1.71940099e+00     -1.74250074e+00                          3.31269780e-02    
      4660      3.10000000e-02     -8.74994142e-02     -7.24901943e-02     -2.84913709e-02                          1.34821510e-02    
      4661      8.00000000e-02      4.37953883e-02      0.00000000e+00     -1.01099789e-02                          5.39053672e-02    
      4662     -4.60000000e-02     -3.39930043e-01     -2.31497753e-01     -2.07959202e-01                          9.95269121e-02    
      4663     -3.10000000e-02     -2.19821974e-02      0.00000000e+00     -3.38043576e-03                         -1.86017617e-02    
      4664     -1.27000000e-01     -1.00715646e-01      0.00000000e+00     -1.79867583e-02                         -8.27288875e-02    
      4665      5.85400000e+00      4.53815480e+00      7.62465456e+00     -3.10804654e+00                          2.15467780e-02    
      4666      4.50000000e-02      3.19252150e-02      0.00000000e+00     -7.06714866e-03                          3.89923637e-02    
      4667     -6.25000000e-01     -6.09353774e-01     -2.26787534e-01     -3.55146191e-01                         -2.74200499e-02    
      4668      1.39000000e-01      7.46810275e-02      0.00000000e+00     -6.31737142e-03                          8.09983989e-02    
      4669      4.90000000e-02      3.97971772e-02      0.00000000e+00     -8.26346024e-03                          4.80606374e-02    
      4670     -5.76000000e-01     -6.00356189e-01     -2.85939923e-01     -1.10177888e-01                         -2.04238377e-01    
      4671     -8.39000000e-01     -6.96588793e-01      7.96658583e-01     -1.06944230e+00                         -4.23805079e-01    
      4672      6.00300000e+00      5.75629195e+00      1.07521059e+01     -3.41550476e+00                         -1.58030914e+00    
      4673      3.53300000e+00      3.64756577e+00      7.23210963e+00     -2.66742421e+00                         -9.17119656e-01    
      4674      1.80000000e-02      1.11038198e-02      0.00000000e+00     -4.24294188e-03                          1.53467617e-02    
      4675     -3.77000000e-01     -4.14790687e-01     -1.48571580e-01     -9.01112089e-02                         -1.76107899e-01    
      4676     -1.28000000e-01     -8.63008979e-02     -8.30518911e-02     -3.81287280e-01                          3.78038273e-01    
      4677     -3.29000000e-01     -5.35681667e-02      2.48985794e+00     -2.62024436e+00                          7.68182621e-02    
      4678      9.27200000e+00      8.78710180e+00      7.29797827e+00     -1.73598585e+00                          3.22510938e+00    
      4679     -5.20000000e-02     -2.70137265e-01      3.90333262e+00     -2.61651945e+00                         -1.55695043e+00    
      4680      1.99000000e-01     -2.99725142e-01     -3.43156728e-01     -8.64572230e-02                          1.29888809e-01    
      4681      1.10930000e+01      1.09551728e+01      1.02857988e+01     -3.22857991e+00                          3.89795397e+00    
      4682     -1.10200000e+00     -1.66675221e+00      2.11418624e+00     -2.96996951e+00                         -8.10968934e-01    
      4683      2.00000000e-03      3.01492191e-02      4.39004699e-02     -1.51295282e-02                          1.37827739e-03    
      4684     -2.11400000e+00     -2.18459005e+00      1.68668492e-01     -1.50733408e+00                         -8.45924458e-01    
      4685      1.69000000e-01      1.08195099e-01      0.00000000e+00     -1.74983591e-02                          1.25693459e-01    
      4686     -1.12000000e-01     -2.14921538e-01     -1.40147002e-01     -1.28572303e-01                          5.37977662e-02    
      4687     -1.13000000e-01     -1.80685943e-01     -9.92900038e-02     -7.44951567e-02                         -6.90078249e-03    
      4688      7.78600000e+00      7.25461811e+00      7.68527115e+00     -3.08780252e+00                          2.65714948e+00    
      4689      2.81400000e+00      2.41005839e+00      1.27150585e+00     -6.08313023e-01                          1.74686557e+00    
      4690      6.45000000e-01      7.16014534e-01      2.36563177e-01     -9.56063534e-01                          1.43551489e+00    
      4691      1.31000000e-01      1.15458667e-01     -5.42123289e-02     -3.35862873e-02                          2.03257283e-01    
      4692      8.90000000e-02     -1.53731478e-02      1.78495320e-02     -1.03421392e-01                          7.01987121e-02    
      4693     -6.00000000e-02     -1.67243678e-01     -1.01383769e-01     -8.39411499e-02                          1.80812409e-02    
      4694     -1.60000000e-02     -6.80783335e-04      0.00000000e+00     -5.59334705e-03                          4.91256372e-03    
      4695     -8.10000000e-02     -5.00521496e-02      0.00000000e+00     -9.09964880e-03                         -4.09525008e-02    
      4696      1.74300000e+00      1.34823807e+00      3.48659153e+00     -2.40044006e+00                          2.62086606e-01    
      4697     -4.11000000e-01     -3.81870031e-01      1.21698429e-01     -1.18055571e+00                          6.76987244e-01    
      4698      1.99000000e-01      9.91321410e-02     -2.05999401e-02     -3.51331661e-02                          1.54865247e-01    
      4699     -9.87000000e-01     -1.21734682e+00     -3.68170964e-01     -7.05695563e-01                         -1.43480288e-01    
      4700     -9.67000000e-01     -6.67783760e-01     -2.00313787e-01     -3.84702709e-01                         -8.27672637e-02    
      4701      2.00000000e-03     -2.48577001e-02      0.00000000e+00     -1.29180158e-02                         -1.19396844e-02    
      4702      6.20100000e+00      5.78043627e+00      5.90859790e+00     -2.33416117e+00                          2.20599955e+00    
      4703     -5.87000000e+00     -5.76451269e+00     -5.35982722e-01     -1.48251467e+00                         -3.74601530e+00    
      4704     -6.30000000e-02      8.82103011e-02      1.52273582e-01     -1.17716753e-01                          5.36534719e-02    
      4705      1.28600000e+00      2.32062198e+00      3.67098839e+00     -1.95064617e+00                          6.00279758e-01    
      4706      1.10000000e-01      8.17343303e-02      0.00000000e+00     -1.04732655e-02                          9.22075959e-02    
      4707      6.80000000e-02      5.75130459e-02      0.00000000e+00     -4.19195329e-03                          6.17049992e-02    
      4708      4.01700000e+00      3.83455557e+00      3.36951618e+00     -9.29731095e-01                          1.39477049e+00    
      4709     -1.70000000e-01     -8.73241776e-02      7.98901840e-03     -3.91705969e-02                         -5.61425991e-02    
      4710     -8.29000000e-01     -1.11864862e+00     -3.34382043e-01     -4.09150200e-01                         -3.75116380e-01    
      4711      1.51700000e+00      9.64230335e-01      4.28273917e+00     -2.09933105e+00                         -1.21917779e+00    
      4712     -1.48900000e+00     -1.26762853e+00      8.42253038e-02     -6.13901814e-01                         -7.37952017e-01    
      4713     -1.85000000e-01     -2.00437753e-01     -1.92192826e-01     -9.83489608e-02                          9.01040339e-02    
      4714      1.86000000e-01      2.08453459e-01      4.75873625e-02     -5.70841224e-02                          2.17950219e-01    
